Course #,Section #,Course Name,Instructor id,days,beg_tm,end_tm,Number of Slots,Seating type, Whiteboard, Chalkboard, Computer/Laptop, Sound System, CD Player, DVD Player, Video Projector, Hearing Assisted System, Visual Optimizer, Laptop Connectivity, Network Connections, Overhead Projector, Podium, Projector Screen, TV/Monitors, Piano
ENGL350,1,STUDIES IN LANGUAGE:RHETORIC OF POLITICS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENGL355,1,STUDIES IN BRITISH LITERATURE:RENAISSANCE DRAMA,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENGL355,2,STUDIES IN BRITISH LITERATURE:VICTORIAN ADAPTATIONS,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
ENGL365,1,STUDIES IN AMERICAN LITERATURE:SOUTHERN LITERATURE,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
ENGL365,2,"STUDIES IN AMERICAN LITERATURE:WRIGHT, BALDWIN, ELLISON",123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENGL380,1,"STUDIES IN WORLD LIT:YEATS, MISHIMA, & JAPANESE NOH",123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
ENGL390,1,TOPICS IN LITERATURE:MULTICULTURAL VOICES,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
ENGL395,1,TOPICS IN WRITING:ADVANCED CREATIVE NON-FICTION,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
ENGL395,2,TOPICS IN WRITING:ADVANCED POETRY,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
ENGL410,1,"STUDIES IN AUTHORS:WRIGHT, BALDWIN, ELLISON",123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENGL420,1,STUDIES IN THEORY:THEORIES OF THE READER,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ENST100,1,INTRO TO ENVIRONMENTAL STUDIES,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ENST100,2,INTRO TO ENVIRONMENTAL STUDIES,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENST245,1,TOPICS IN ENVIRONMENTAL STUDIES:Environmental Studies Toolkit,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
ENST382,1,GIS APPLICATIONS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ENST385,1,ADVANCED TOPICS IN ENVIRONMENTAL,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ENST390,1,APPLIED SUSTAINABILITY PRACTICUM,123456,--T-R--,920,1150,,,,,,,,,,,,,,,,,,
ENST490,1,ENVIRONMENTAL KEYSTONE SEMINAR,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
ENST493,1,ST. MARY'S PROJECT,123456,-----F-,1440,1630,,,,,,,,,,,,,,,,,,
ENST493,2,ST. MARY'S PROJECT,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
HIST104,1,HIST FOUND MODERN WORLD TO 1450,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
HIST105,1,WESTERN CIVILIZATION,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
HIST108,1,HISTORY OF THE MODERN WORLD,123456,--T-R--,800,950,,,,,,,,,,,,,,,,,,
HIST200,1,UNITED STATES HIST 1776-1980,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
HIST219,1,ATLANTIC WORLD SURVEY,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
HIST224,1,INTRODUCTION TO HISTORICAL METHO,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
HIST272,1,ANCIENT MEDITERRANEAN,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
HIST280,1,AFRICA AND AFRICAN DIASPORA,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
HIST336,1,JEWISH PEOPLE IN MODERN WORLD,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
HIST354,1,HISTORY OF JAPAN TO 1600,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
HIST369,1,HISTORY OF APARTHEID,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
HIST375,1,THE AMERICAN REVOLUTION,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
HIST384,1,MEDIEVAL EUROPE,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
HIST393,1,TOPICS IN EUROPEAN HISTORY:The World of Late Antiquity,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
HIST394,1,"TOP:ASIAN,AFRICAN,LAT AM HIST:Chinese History and Film",123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
HIST396,1,"TOP:COMPAR,THEMATIC,GLOBAL HIST:World War I",123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
HIST415,1,TOPICS IN AMERICAN HISTORY:The US During World War II,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
HIST419,1,AFRICAN-AMERICAN HIST IN US,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
HIST435,1,TOPICS:EUROPEAN HISTORY:Europe Since 1945,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
HIST435,2,"TOPICS:EUROPEAN HISTORY:Revolution, Sex/Absinthe Europe",123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
ILAS206,1,INTRO LATIN AM LIT IN TRANS,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCC101,1,ELEM CHINESE I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCC200,1,CONVERSATIONAL CHINESE,123456,----R--,1630,1730,,,,,,,,,,,,,,,,,,
ILCC201,1,INTERMED CHINESE I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCC363,1,CHINESE LITERATURE II,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCF101,1,ELEM FRENCH I,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
ILCF101,2,ELEM FRENCH I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCF102,1,ELEM FRENCH II,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCF200,1,FRENCH CONVERSATION,123456,---W---,1640,1740,,,,,,,,,,,,,,,,,,
ILCF201,1,INTERM FRENCH I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCF202,1,INTERMED FRENCH II,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCF206,1,INTRO LIT IN FRENCH,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCF356,1,FRANCOPHONE CULTURE AND CIV,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
ILCG101,1,ELEM GERMAN I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCG201,1,INTERMED GERMAN,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCS101,1,ELEM SPANISH I,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCS101,2,ELEM SPANISH I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCS101,3,ELEM SPANISH I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCS110,1,ACCELERATED ELEM SPANISH,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCS110,2,ACCELERATED ELEM SPANISH,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCS200,1,SPANISH CONVERSATION,123456,---W---,1640,1740,,,,,,,,,,,,,,,,,,
ILCS201,1,INTERMED SPANISH I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCS201,2,INTERMED SPANISH I,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCS202,1,INTERMED SPANISH II,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCS206,1,INTRO TO LIT SPANISH,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCS206,2,INTRO TO LIT SPANISH,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
ILCS361,1,INDIGENOUS CULTURES LATIN AMER,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
ILCS362,1,AFRICAN DIASPORA CULTURAL,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
ILCS390,1,SPANISH IN THE COMMUNITY,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
ILCT106,1,INTRO TO WORLD LITERATURE,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCT293,1,INTRO TO CULTURAL STUDIES,123456,-M-----,1440,1630,,,,,,,,,,,,,,,,,,
ILCT306,1,ASIAN AMERICAN LITERATURE,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCT306,2,ASIAN AMERICAN LITERATURE:Asian American Literature,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCT350,1,"HISTORY, MEMORY, & AUTOBIOGRAPHY",123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
ILCT393,1,ST. MARY'S PROJECT WORKSHOP,123456,---W---,1440,1630,,,,,,,,,,,,,,,,,,
MATH111,1,PRECALCULUS,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
MATH131,1,"SURVEY OF MATHEMATICS:Games, Puzzles, and Politics",123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
MATH131,2,SURVEY OF MATHEMATICS,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
MATH151,1,CALCULUS I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
MATH151,1,CALCULUS I,123456,--T----,1800,1950,,,,,,,,,,,,,,,,,,
MATH151,2,CALCULUS I,123456,-M-----,1800,1950,,,,,,,,,,,,,,,,,,
MATH151,2,CALCULUS I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
MATH151,3,CALCULUS I,123456,-M-----,1800,1950,,,,,,,,,,,,,,,,,,
MATH151,3,CALCULUS I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
MATH151,4,CALCULUS I,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
MATH151,4,CALCULUS I,123456,---W---,1800,1950,,,,,,,,,,,,,,,,,,
MATH151,5,CALCULUS I,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
MATH151,5,CALCULUS I,123456,---W---,1800,1950,,,,,,,,,,,,,,,,,,
MATH152,1,CALCULUS II,123456,--T----,1800,1950,,,,,,,,,,,,,,,,,,
MATH152,1,CALCULUS II,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
MATH152,2,CALCULUS II,123456,-M-----,1800,1950,,,,,,,,,,,,,,,,,,
MATH152,2,CALCULUS II,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
MATH161,1,MATH FOR TEACHERS I,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
MATH181,1,EMERGING SCHOLARS PROGRAM,123456,----R--,1800,1950,,,,,,,,,,,,,,,,,,
MATH255,1,VECTOR CALCULUS,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
MATH255,2,VECTOR CALCULUS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
MATH256,1,LINEAR ALGEBRA,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
MATH281,1,FOUNDATIONS OF MATHEMATICS,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
MATH321,1,ALGEBRA I,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
MATH351,1,ANALYSIS I,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
MATH351,2,ANALYSIS I,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
MATH391,1,MATH PUTNAM TEAM SEMINAR,123456,----R--,900,950,,,,,,,,,,,,,,,,,,
MATH411,1,PARTIAL DIFFERENTIAL EQUATIONS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
MATH444,1,MATH MODELING,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
MATH485,1,TOPICS IN MATHEMATICS,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
MUSA173,1,BEGINNING PIANO I(CLASS),123456,-M-W---,920,1030,,,,,,,,,,,,,,,,,,
MUSA174,1,BEGINNING PIANO II (CLASS),123456,-M-W---,1040,1150,,,,,,,,,,,,,,,,,,
MUSA176,1,BEGINNING VOICE (CLASS),123456,----R--,1200,1310,,,,,,,,,,,,,,,,,,
MUSA180,1,CHOIR,123456,--T----,1830,2000,,,,,,,,,,,,,,,,,,
MUSA182,1,CHAMBER SINGERS,123456,-M-W---,1640,1750,,,,,,,,,,,,,,,,,,
MUSA184,1,JAZZ COMBO,123456,-M-----,2005,2105,,,,,,,,,,,,,,,,,,
MUSA186,1,JAZZ ENSEMBLE,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
MUSA189,1,ORCHESTRA,123456,--T-R--,1600,1725,,,,,,,,,,,,,,,,,,
MUSA273,1,INTERMEDIATE CLASS PIANO,123456,-------,0,0,,,,,,,,,,,,,,,,,,
MUSA480,1,CHOIR,123456,--T----,1830,2000,,,,,,,,,,,,,,,,,,
MUSA482,1,CHAMBER SINGERS,123456,-M-W---,1640,1750,,,,,,,,,,,,,,,,,,
MUSA484,1,JAZZ COMBO,123456,-M-----,2005,2105,,,,,,,,,,,,,,,,,,
MUSA486,1,JAZZ ENSEMBLE,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
MUSA489,1,ORCHESTRA,123456,--T-R--,1600,1725,,,,,,,,,,,,,,,,,,
MUSC112,1,MUSIC AS COMMUNICATION,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
MUSC201,1,SIGHT SINGING & EARTRAINING I,123456,-M-W---,1320,1410,,,,,,,,,,,,,,,,,,
MUSC203,1,MUSIC THEORY I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
MUSC216,1,INTRO MUSICS OF THE WORLD,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
MUSC219,1,MUSIC: SOUNDING GENDER,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
MUSC303,1,MUSIC THEORY III,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
MUSC309,1,SIGHTSINGING & DICTATION III,123456,-M-W---,1220,1310,,,,,,,,,,,,,,,,,,
MUSC319,1,MUSIC HISTORY SURVEY II,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
MUSC493,1,ST. MARY'S PROJECT-SEMINAR,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
MUST200,1,INTRO TO MUSEUM STUDIES,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
MUST390,1,TOPICS IN MUSEUM STUDIES,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
NEUR301,1,SEMINAR IN THE NEUROSCIENCES:Mechanisms of Long Term Memory,123456,---W---,1440,1630,,,,,,,,,,,,,,,,,,
NEUR303,1,ADV SEMINAR IN NEUROSCIENCES,123456,---W---,1440,1630,,,,,,,,,,,,,,,,,,
NEUR370,1,"THE NEUROSCIENCE OF SEX, GENDER,",123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHEC112,1,TENNIS I,123456,-M-W---,1320,1410,,,,,,,,,,,,,,,,,,
PHEC118,1,SWIMMING FITNESS,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC120,1,LAWN SPORTS,123456,-M-W---,1040,1130,,,,,,,,,,,,,,,,,,
PHEC125,1,SCUBA DIVING,123456,-M-----,1800,2200,,,,,,,,,,,,,,,,,,
PHEC131,1,BASIC SAILING,123456,-M-W---,1040,1230,,,,,,,,,,,,,,,,,,
PHEC131,2,BASIC SAILING,123456,-M-W---,1240,1430,,,,,,,,,,,,,,,,,,
PHEC131,3,BASIC SAILING,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHEC131,4,BASIC SAILING,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHEC136,1,RECESS: GREATEST HITS,123456,--T-R--,1100,1150,,,,,,,,,,,,,,,,,,
PHEC136,2,RECESS: GREATEST HITS,123456,-M-W---,1040,1150,,,,,,,,,,,,,,,,,,
PHEC158,1,CORE STRENGTH,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC158,2,CORE STRENGTH,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC159,1,KICKBALL,123456,--T-R--,1100,1150,,,,,,,,,,,,,,,,,,
PHEC161,1,STANDARD FIRST AID & CPR,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC164,1,Intro to Athletic Training,123456,-M-W---,920,1030,,,,,,,,,,,,,,,,,,
PHEC167,1,SELF-DEFENSE AGNST SEX ASSAULT,123456,--T----,1600,1750,,,,,,,,,,,,,,,,,,
PHEC167,2,SELF-DEFENSE AGNST SEX ASSAULT,123456,--T----,1800,1950,,,,,,,,,,,,,,,,,,
PHEC181,1,INDOOR BASEBALL,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC181,2,INDOOR BASEBALL,123456,--T-R--,1000,1050,,,,,,,,,,,,,,,,,,
PHEC191,1,COUCH TO 5K,123456,--T-R--,1100,1150,,,,,,,,,,,,,,,,,,
PHEC232,1,ADVANCED SCUBA DIVING,123456,-M-----,1800,2200,,,,,,,,,,,,,,,,,,
PHIL101,1,INTRO TO PHILOSOPHY,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
PHIL101,2,INTRO TO PHILOSOPHY,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
PHIL120,1,INTRO TO ETHICS,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
PHIL120,2,INTRO TO ETHICS,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHIL120,3,INTRO TO ETHICS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHIL120,4,INTRO TO ETHICS,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
PHIL215,1,SYSTEMS OF LOGIC,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHIL280,1,"TOPICS IN PHILOSOPHY:""Liberty and Justice for All""",123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHIL297,1,DIRECTED RESEARCH,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
PHIL297,1,DIRECTED RESEARCH:Ethics Bowl Seminar,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
PHIL300,1,ANCIENT GREEK AND ROMAN PHILOSOP,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
PHIL325,1,FEMINISM & PHILOSOPHY,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHIL352,1,SOUTH ASIAN PHIL & RELIGION,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHIL380,1,"TOPICS IN PHILOSOPHY:""Liberty and Justice For All""",123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHIL381,1,HAPPINESS AND MEANING,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHIL382,1,MEDITATION AND THE MIND,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHIL382,2,MEDITATION AND THE MIND,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
PHIL402,1,PHILOSOPHY OF RELIGION,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
PHYS121,1,COLLEGE PHYSICS I,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYS121L,1,COLLEGE PHYSICS I LAB,123456,-M-----,1320,1610,,,,,,,,,,,,,,,,,,
PHYS121L,2,COLLEGE PHYSICS I LAB,123456,--T----,1300,1550,,,,,,,,,,,,,,,,,,
PHYS141,1,GENERAL PHYSICS I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHYS141L,1,GENERAL PHYSICS LAB,123456,---W---,1320,1610,,,,,,,,,,,,,,,,,,
PHYS141L,2,GENERAL PHYSICS LAB,123456,----R--,1300,1550,,,,,,,,,,,,,,,,,,
PHYS149,1,CALCULUS FOR PHYSICS,123456,-----F-,1320,1510,,,,,,,,,,,,,,,,,,
PHYS151,1,FUNDAMENTALS OF PHYSICS I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHYS151L,1,FUNDAMENTALS OF PHYSICS I lAB,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYS182,1,EMERGING SCHOLARS PROGRAM,123456,-M-----,1800,2050,,,,,,,,,,,,,,,,,,
PHYS251,1,FUNDAMENTALS OF PHYSICS III,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHYS251L,1,Fundamentals of Physics III LAB,123456,----R--,1300,1550,,,,,,,,,,,,,,,,,,
PHYS462,1,QUANTUM MECHANICS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
PHYS473,1,STATISTICAL MECHANICS:Statistical Mechanics,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYS475,1,TOPICS IN APPLIED PHYSICS I:Atomic Physics,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHYS490,1,Senior Seminar in Physics:Particle Physics,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
POSC100,1,INTRO TO POLITICS,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
POSC100,2,INTRO TO POLITICS,123456,--T-R--,800,950,,,,,,,,,,,,,,,,,,
POSC100,3,INTRO TO POLITICS,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
POSC200,1,SCOPE AND METHODS OF POLITICAL,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
POSC200,2,SCOPE AND METHODS OF POLITICAL,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
POSC201,1,AMERICAN POLITICS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
POSC252,1,COMPARATIVE POLITICS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
POSC262,1,DEMOCRATIC POLITICAL THOUGHT,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
POSC269,1,INTERNATIONAL POLITICS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
POSC315,1,POLICY EVALUATION,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
POSC317,1,POLITICS OF PEACE AND CONFLICT,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
POSC333,1,ASIAN POLITICS,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
POSC348,1,PARTIES & ELECTIONS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
POSC353,1,CAPITAL PUNISHMENT,123456,--T-R--,800,950,,,,,,,,,,,,,,,,,,
POSC366,1,LAW AND SOCIETY,123456,---W---,1635,1825,,,,,,,,,,,,,,,,,,
POSC385,1,TOPICS IN POL SCI or PUB POLICY:Free & Fair Elections,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
POSC385,2,TOPICS IN POL SCI or PUB POLICY:Welfare Politics,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
POSC385,3,TOPICS IN POL SCI or PUB POLICY:Politics of Protest,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
POSC385,4,TOPICS IN POL SCI or PUB POLICY:Urban Politics in Comparative Pe,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
POSC385,5,TOPICS IN POL SCI or PUB POLICY:The Political Theory of Art,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
POSC419,1,AFRICAN-AMERICAN HISTORY IN US,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
POSC461,1,STUDIES IN AMERICAN POLITICS:Media & Public Opinion,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
POSC468,1,STUDIES:INTERNATIONAL RELATIONS,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
PHYC101,1,INTRO TO PSYCHOLOGY,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHYC101,2,INTRO TO PSYCHOLOGY,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
PHYC101,3,INTRO TO PSYCHOLOGY,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
PHYC205,1,LEARNING AND COGNITION,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
PHYC230,1,LIFESPAN DEVELOPMENT,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYC230,2,LIFESPAN DEVELOPMENT,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHYC235,1,PHYSIOLOGICAL AND SENSORY PSYCH.,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
PHYC235,2,PHYSIOLOGICAL AND SENSORY PSYCH.,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHYC250,1,SOCIAL PSYCHOLOGY,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
PHYC250,2,SOCIAL PSYCHOLOGY,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
PHYC280,1,COUNSELING THEORIES AND METHODS,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
PHYC301,1,PSYCHOLOGICAL STATISTICS,123456,--T-R--,800,950,,,,,,,,,,,,,,,,,,
PHYC301,2,PSYCHOLOGICAL STATISTICS,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYC301,3,PSYCHOLOGICAL STATISTICS,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHYC303,1,WRITING & RESEARCH METHODS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHYC303,1,WRITING & RESEARCH METHODS,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHYC303,2,WRITING & RESEARCH METHODS,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
PHYC303,2,WRITING & RESEARCH METHODS,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
PHYC303,3,WRITING & RESEARCH METHODS,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHYC303,3,WRITING & RESEARCH METHODS,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
PHYC314,1,"DRUGS, BRAINS AND BEHAVIOR",123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
PHYC322,1,BIOLOGICAL PSYCHOLOGY W/LAB,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
PHYC322L,1,BIOLOGICAL PSYCHOLOGY LABORATORY,123456,---W---,1440,1630,,,,,,,,,,,,,,,,,,
PHYC322L,2,BIOLOGICAL PSYCHOLOGY LABORATORY,123456,----R--,1400,1550,,,,,,,,,,,,,,,,,,
PHYC324,1,COGNITIVE PSYCHOLOGY W/LAB,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
PHYC324L,1,COGNITIVE PSYCHOLOGY LABORATORY,123456,-M-----,1440,1630,,,,,,,,,,,,,,,,,,
